image_id,height,width,x,y,w,h,class_id
VAIPE_P_413_7.jpg,4128,3096,1302,2312,565,330,48
VAIPE_P_413_7.jpg,4128,3096,743,1537,559,419,48
VAIPE_P_413_9.jpg,4032,3024,1786,1908,358,367,107
VAIPE_P_413_9.jpg,4032,3024,1625,2124,332,367,107
VAIPE_P_413_9.jpg,4032,3024,1320,2132,349,376,107
VAIPE_P_413_9.jpg,4032,3024,711,1720,914,448,107
VAIPE_P_413_3.jpg,4128,3096,1804,1529,357,736,10
VAIPE_P_413_3.jpg,4128,3096,1409,2172,712,427,10
VAIPE_P_413_3.jpg,4128,3096,1547,984,318,554,48
VAIPE_P_413_3.jpg,4128,3096,1063,1382,404,416,51
VAIPE_P_413_3.jpg,4128,3096,1294,2434,286,560,48
VAIPE_P_413_6.jpg,3096,4128,2451,572,816,486,10
VAIPE_P_413_6.jpg,3096,4128,2007,2060,425,512,48
VAIPE_P_413_6.jpg,3096,4128,2477,1388,496,473,48
VAIPE_P_413_6.jpg,3096,4128,1010,1962,517,737,10
VAIPE_P_413_6.jpg,3096,4128,1265,1224,407,375,51
VAIPE_P_415_5.jpg,4032,3024,2034,1900,529,502,107
VAIPE_P_415_5.jpg,4032,3024,1541,1299,340,278,107
VAIPE_P_415_5.jpg,4032,3024,1204,1658,376,771,107
VAIPE_P_415_5.jpg,4032,3024,1589,1676,233,493,107
VAIPE_P_415_5.jpg,4032,3024,1464,2124,594,636,107
VAIPE_P_413_11.jpg,3024,4032,1837,1917,739,677,107
VAIPE_P_413_11.jpg,3024,4032,2339,950,578,623,107
VAIPE_P_413_11.jpg,3024,4032,1837,538,489,677,107
VAIPE_P_413_11.jpg,3024,4032,995,811,489,454,107
VAIPE_P_414_1.jpg,4128,3096,491,2178,438,406,51
VAIPE_P_414_1.jpg,4128,3096,897,2762,419,445,51
VAIPE_P_414_1.jpg,4128,3096,853,2489,689,467,87
VAIPE_P_414_8.jpg,3024,3024,996,693,544,796,107
VAIPE_P_414_8.jpg,3024,3024,600,1456,554,810,107
VAIPE_P_414_8.jpg,3024,3024,1279,1628,414,428,107
VAIPE_P_414_8.jpg,3024,3024,1270,772,623,903,107
VAIPE_P_414_8.jpg,3024,3024,1686,1704,444,444,107
VAIPE_P_414_7.jpg,4128,3096,624,1912,413,419,51
VAIPE_P_414_7.jpg,4128,3096,1513,1880,406,387,51
VAIPE_P_414_7.jpg,4128,3096,1443,1505,629,419,87
VAIPE_P_416_1.jpg,4032,3024,1203,1539,295,286,107
VAIPE_P_416_1.jpg,4032,3024,1122,2094,331,304,107
VAIPE_P_416_1.jpg,4032,3024,809,2166,340,313,107
VAIPE_P_416_1.jpg,4032,3024,818,1969,367,260,107
VAIPE_P_416_1.jpg,4032,3024,943,1772,331,277,107
VAIPE_P_416_3.jpg,4032,3024,464,1810,1149,640,107
VAIPE_P_416_3.jpg,4032,3024,1849,2207,478,1333,107
VAIPE_P_416_3.jpg,4032,3024,1286,1571,786,786,107
VAIPE_P_416_3.jpg,4032,3024,1295,2295,677,978,107
VAIPE_P_414_6.jpg,4128,3096,2027,1753,514,540,51
VAIPE_P_414_6.jpg,4128,3096,1405,2045,514,508,51
VAIPE_P_414_6.jpg,4128,3096,573,1562,787,610,87
VAIPE_P_416_0.jpg,4032,3024,1574,1742,434,415,64
VAIPE_P_416_0.jpg,4032,3024,1115,1947,422,409,64
VAIPE_P_416_0.jpg,4032,3024,997,2331,633,353,79
VAIPE_P_414_5.jpg,4128,3096,1107,1943,406,381,51
VAIPE_P_414_5.jpg,4128,3096,808,2743,432,419,51
VAIPE_P_414_5.jpg,4128,3096,1068,2293,667,406,87
VAIPE_P_418_3.jpg,3024,4032,2509,869,421,475,107
VAIPE_P_418_3.jpg,3024,4032,869,869,502,403,107
VAIPE_P_418_3.jpg,3024,4032,1496,681,421,493,107
VAIPE_P_418_3.jpg,3024,4032,1738,81,421,484,107
VAIPE_P_418_3.jpg,3024,4032,1873,1111,435,771,107
VAIPE_P_418_3.jpg,3024,4032,1631,2052,995,807,107
VAIPE_P_422_3.jpg,3024,4032,1371,2321,367,600,107
VAIPE_P_422_3.jpg,3024,4032,1837,1864,511,385,107
VAIPE_P_422_3.jpg,3024,4032,1138,1693,556,538,107
VAIPE_P_422_3.jpg,3024,4032,466,1873,556,780,107
VAIPE_P_422_3.jpg,3024,4032,1335,1021,762,543,107
VAIPE_P_421_1.jpg,3024,4032,2921,881,567,616,107
VAIPE_P_421_1.jpg,3024,4032,1907,2185,748,555,107
VAIPE_P_421_1.jpg,3024,4032,1473,1316,1062,567,107
VAIPE_P_421_1.jpg,3024,4032,2282,60,579,592,107
VAIPE_P_421_1.jpg,3024,4032,1449,133,447,809,107
VAIPE_P_421_1.jpg,3024,4032,676,1268,423,821,107
VAIPE_P_421_0.jpg,4032,3024,1046,1593,422,477,64
VAIPE_P_421_0.jpg,4032,3024,1493,2207,453,440,64
VAIPE_P_418_5.jpg,3120,4160,2063,717,544,762,107
VAIPE_P_418_5.jpg,3120,4160,2089,160,416,454,107
VAIPE_P_418_5.jpg,3120,4160,1109,160,403,794,107
VAIPE_P_418_5.jpg,3120,4160,1327,1190,653,755,107
VAIPE_P_418_5.jpg,3120,4160,764,1933,563,544,107
VAIPE_P_418_5.jpg,3120,4160,521,813,557,531,107
VAIPE_P_426_1.jpg,960,1280,708,728,102,105,64
VAIPE_P_426_1.jpg,960,1280,613,415,91,88,64
VAIPE_P_426_1.jpg,960,1280,656,594,57,60,46
VAIPE_P_426_1.jpg,960,1280,759,586,88,68,31
VAIPE_P_419_3.jpg,1536,2048,344,349,246,523,107
VAIPE_P_419_3.jpg,1536,2048,792,205,308,320,107
VAIPE_P_419_3.jpg,1536,2048,862,677,398,267,107
VAIPE_P_419_3.jpg,1536,2048,573,1065,342,241,107
VAIPE_P_424_2.jpg,3024,4032,2099,1383,434,1042,107
VAIPE_P_424_2.jpg,3024,4032,1435,341,608,782,107
VAIPE_P_424_2.jpg,3024,4032,1218,1421,651,986,107
VAIPE_P_424_2.jpg,3024,4032,2874,1793,279,515,107
VAIPE_P_424_2.jpg,3024,4032,3085,1061,378,422,107
VAIPE_P_424_2.jpg,3024,4032,2471,670,440,316,107
VAIPE_P_419_1.jpg,3024,4032,1098,813,546,540,107
VAIPE_P_419_1.jpg,3024,4032,1613,583,558,571,107
VAIPE_P_419_1.jpg,3024,4032,1700,974,757,614,107
VAIPE_P_419_1.jpg,3024,4032,1055,1241,453,440,107
VAIPE_P_419_1.jpg,3024,4032,1483,1532,751,732,107
VAIPE_P_419_1.jpg,3024,4032,2357,1123,707,738,107
VAIPE_P_425_4.jpg,3120,4160,2319,2067,531,768,107
VAIPE_P_425_4.jpg,3120,4160,1769,1626,416,416,107
VAIPE_P_425_4.jpg,3120,4160,2889,947,941,736,107
VAIPE_P_425_4.jpg,3120,4160,2031,474,582,806,107
VAIPE_P_425_4.jpg,3120,4160,1148,896,480,461,107
VAIPE_P_425_4.jpg,3120,4160,949,1664,525,1005,107
VAIPE_P_424_3.jpg,4032,3024,1551,2041,546,627,107
VAIPE_P_424_3.jpg,4032,3024,1215,2020,681,843,107
VAIPE_P_424_3.jpg,4032,3024,897,2203,713,753,107
VAIPE_P_424_3.jpg,4032,3024,860,2656,750,710,107
VAIPE_P_421_4.jpg,4032,3024,973,2268,588,428,107
VAIPE_P_421_4.jpg,4032,3024,1227,1673,533,855,107
VAIPE_P_421_2.jpg,4032,3024,797,1021,726,708,107
VAIPE_P_421_2.jpg,4032,3024,152,1864,878,448,107
VAIPE_P_421_2.jpg,4032,3024,1219,1962,448,717,107
VAIPE_P_421_2.jpg,4032,3024,1801,1783,744,484,107
VAIPE_P_421_2.jpg,4032,3024,1756,2473,753,582,107
VAIPE_P_421_2.jpg,4032,3024,1640,1039,564,753,107
VAIPE_P_425_3.jpg,403,302,215,138,47,45,51
VAIPE_P_425_3.jpg,403,302,121,234,46,45,51
VAIPE_P_425_3.jpg,403,302,176,202,85,38,10
VAIPE_P_425_3.jpg,403,302,3,213,79,57,10
VAIPE_P_425_3.jpg,403,302,137,310,44,43,36
VAIPE_P_426_0.jpg,1280,960,395,580,122,125,64
VAIPE_P_426_0.jpg,1280,960,318,509,77,65,46
VAIPE_P_426_0.jpg,1280,960,335,836,137,125,64
VAIPE_P_422_0.jpg,4032,3024,1065,1940,465,422,64
VAIPE_P_422_0.jpg,4032,3024,953,2288,459,347,64
VAIPE_P_422_0.jpg,4032,3024,804,2505,658,496,79
VAIPE_P_419_0.jpg,4032,3024,1501,1954,459,459,64
VAIPE_P_419_0.jpg,4032,3024,1024,1638,502,540,79
VAIPE_P_419_0.jpg,4032,3024,1284,1489,490,434,64
VAIPE_P_424_1.jpg,3264,2448,1232,1498,352,518,107
VAIPE_P_424_1.jpg,3264,2448,965,1996,417,387,107
VAIPE_P_424_1.jpg,3264,2448,870,1754,211,226,107
VAIPE_P_424_1.jpg,3264,2448,885,1458,307,292,107
VAIPE_P_424_1.jpg,3264,2448,292,1624,608,593,107
VAIPE_P_423_1.jpg,3024,4032,3315,1107,493,509,107
VAIPE_P_423_1.jpg,3024,4032,2561,916,591,503,107
VAIPE_P_423_1.jpg,3024,4032,894,746,525,529,107
VAIPE_P_423_1.jpg,3024,4032,1765,556,582,560,107
VAIPE_P_423_1.jpg,3024,4032,1932,1634,643,504,107
VAIPE_P_423_1.jpg,3024,4032,1004,1783,601,623,107
VAIPE_P_424_0.jpg,4032,3024,643,1469,496,490,64
VAIPE_P_424_0.jpg,4032,3024,1301,1438,583,502,79
VAIPE_P_424_0.jpg,4032,3024,1257,2083,478,453,64
VAIPE_P_418_4.jpg,4032,3024,1541,2249,430,457,107
VAIPE_P_418_4.jpg,4032,3024,1523,1210,547,645,107
VAIPE_P_418_4.jpg,4032,3024,636,1057,412,833,107
VAIPE_P_418_4.jpg,4032,3024,950,1219,448,954,107
VAIPE_P_418_4.jpg,4032,3024,1326,1478,442,923,107
VAIPE_P_418_4.jpg,4032,3024,636,1900,905,700,107
VAIPE_P_424_4.jpg,4032,3024,1028,1215,1079,446,107
VAIPE_P_424_4.jpg,4032,3024,407,1525,1253,558,107
VAIPE_P_424_4.jpg,4032,3024,308,1922,1290,663,107
VAIPE_P_419_4.jpg,3024,4032,2849,1062,507,604,107
VAIPE_P_419_4.jpg,3024,4032,2330,1593,519,531,107
VAIPE_P_419_4.jpg,3024,4032,1642,1883,748,676,107
VAIPE_P_419_4.jpg,3024,4032,821,905,531,483,107
VAIPE_P_419_4.jpg,3024,4032,1859,338,1026,483,107
VAIPE_P_419_4.jpg,3024,4032,1099,217,616,459,107
VAIPE_P_423_2.jpg,4032,3024,1627,1836,341,378,107
VAIPE_P_423_2.jpg,4032,3024,1621,1576,298,360,107
VAIPE_P_423_2.jpg,4032,3024,1330,1427,422,893,107
VAIPE_P_423_2.jpg,4032,3024,1168,1706,292,564,107
VAIPE_P_419_2.jpg,3024,4032,2390,1364,604,579,107
VAIPE_P_419_2.jpg,3024,4032,1750,2016,435,459,107
VAIPE_P_419_2.jpg,3024,4032,2185,555,435,869,107
VAIPE_P_419_2.jpg,3024,4032,1642,809,483,423,107
VAIPE_P_419_2.jpg,3024,4032,1038,1376,748,507,107
VAIPE_P_417_2.jpg,1536,2048,491,580,226,198,107
VAIPE_P_417_2.jpg,1536,2048,344,867,455,318,107
VAIPE_P_417_2.jpg,1536,2048,967,749,214,487,107
VAIPE_P_417_2.jpg,1536,2048,558,60,253,494,107
VAIPE_P_417_2.jpg,1536,2048,821,371,322,328,107
VAIPE_P_420_0.jpg,4032,3024,854,1389,391,440,64
VAIPE_P_420_0.jpg,4032,3024,1325,1562,459,403,79
VAIPE_P_420_0.jpg,4032,3024,1350,1909,418,424,64
VAIPE_P_425_0.jpg,403,302,6,266,46,44,51
VAIPE_P_425_0.jpg,403,302,40,209,83,40,10
VAIPE_P_425_0.jpg,403,302,130,270,84,49,10
VAIPE_P_425_0.jpg,403,302,259,220,43,46,36
VAIPE_P_425_0.jpg,403,302,58,145,45,45,51
VAIPE_P_425_1.jpg,403,302,157,251,97,54,10
VAIPE_P_425_1.jpg,403,302,60,186,90,43,10
VAIPE_P_425_1.jpg,403,302,76,114,53,51,51
VAIPE_P_425_1.jpg,403,302,67,320,50,50,36
VAIPE_P_425_1.jpg,403,302,23,248,49,49,51
VAIPE_P_421_3.jpg,4032,3024,2088,1962,403,367,107
VAIPE_P_421_3.jpg,4032,3024,1299,2303,421,403,107
VAIPE_P_421_3.jpg,4032,3024,1756,2061,296,582,107
VAIPE_P_421_3.jpg,4032,3024,1195,1702,251,323,107
VAIPE_P_421_3.jpg,4032,3024,1025,2034,287,591,107
VAIPE_P_421_3.jpg,4032,3024,1275,1801,475,385,107
VAIPE_P_426_2.jpg,960,1280,653,287,80,74,64
VAIPE_P_426_2.jpg,960,1280,585,722,119,119,64
VAIPE_P_426_2.jpg,960,1280,807,671,97,85,46
VAIPE_P_417_3.jpg,4032,3024,1774,2088,493,690,107
VAIPE_P_417_3.jpg,4032,3024,1192,2374,564,735,107
VAIPE_P_417_3.jpg,4032,3024,636,1917,645,547,107
VAIPE_P_417_3.jpg,4032,3024,1344,3028,672,520,107
VAIPE_P_420_1.jpg,4032,3024,1186,1559,439,529,107
VAIPE_P_420_1.jpg,4032,3024,1105,1344,296,323,107
VAIPE_P_420_1.jpg,4032,3024,1795,1604,323,323,107
VAIPE_P_420_1.jpg,4032,3024,1042,2267,802,475,107
VAIPE_P_418_2.jpg,4160,3120,1826,2790,902,710,107
VAIPE_P_418_2.jpg,4160,3120,1065,2861,442,461,107
VAIPE_P_418_2.jpg,4160,3120,1359,1926,582,634,107
VAIPE_P_418_2.jpg,4160,3120,802,1216,627,832,107
VAIPE_P_418_2.jpg,4160,3120,476,1632,435,422,107
VAIPE_P_418_2.jpg,4160,3120,258,2355,512,486,107
VAIPE_P_423_0.jpg,4032,3024,1226,1060,409,455,64
VAIPE_P_423_0.jpg,4032,3024,1400,1804,453,434,64
VAIPE_P_423_0.jpg,4032,3024,1822,1860,354,546,79
VAIPE_P_423_5.jpg,2560,1920,700,461,466,506,107
VAIPE_P_423_5.jpg,2560,1920,1286,802,563,466,107
VAIPE_P_423_5.jpg,2560,1920,409,982,528,795,107
VAIPE_P_423_5.jpg,2560,1920,792,852,557,710,107
VAIPE_P_423_5.jpg,2560,1920,386,1459,639,633,107
VAIPE_P_423_5.jpg,2560,1920,609,1694,559,540,107
VAIPE_P_417_5.jpg,1536,2048,664,111,339,437,107
VAIPE_P_417_5.jpg,1536,2048,474,793,515,520,107
VAIPE_P_425_2.jpg,403,302,77,224,38,35,51
VAIPE_P_425_2.jpg,403,302,121,129,38,38,51
VAIPE_P_425_2.jpg,403,302,103,180,62,40,10
VAIPE_P_425_2.jpg,403,302,175,229,68,39,10
VAIPE_P_425_2.jpg,403,302,61,134,35,37,36
VAIPE_P_418_6.jpg,2048,1536,281,1128,290,293,107
VAIPE_P_418_6.jpg,2048,1536,511,841,375,208,107
VAIPE_P_418_6.jpg,2048,1536,816,1119,208,183,107
VAIPE_P_418_6.jpg,2048,1536,857,1427,135,262,107
VAIPE_P_418_0.jpg,4032,3024,811,1810,391,409,64
VAIPE_P_418_0.jpg,4032,3024,1356,1934,397,440,64
VAIPE_P_423_3.jpg,4032,3024,937,2631,645,413,107
VAIPE_P_423_3.jpg,4032,3024,2006,2056,363,564,107
VAIPE_P_423_3.jpg,4032,3024,1804,1865,413,575,107
VAIPE_P_423_3.jpg,4032,3024,1572,1814,333,383,107
VAIPE_P_423_3.jpg,4032,3024,776,1734,333,302,107
VAIPE_P_423_3.jpg,4032,3024,837,1583,242,171,107
VAIPE_P_423_6.jpg,3024,4032,2661,1174,735,815,107
VAIPE_P_423_6.jpg,3024,4032,1684,1792,753,1048,107
VAIPE_P_423_6.jpg,3024,4032,1138,959,1147,753,107
VAIPE_P_423_6.jpg,3024,4032,1971,63,762,806,107
VAIPE_P_418_1.jpg,3024,4032,3199,857,374,398,107
VAIPE_P_418_1.jpg,3024,4032,2620,1412,338,374,107
VAIPE_P_418_1.jpg,3024,4032,2487,785,362,398,107
VAIPE_P_418_1.jpg,3024,4032,2076,435,374,374,107
VAIPE_P_418_1.jpg,3024,4032,905,845,942,435,107
VAIPE_P_418_1.jpg,3024,4032,1726,1787,773,1207,107
VAIPE_P_422_1.jpg,3024,4032,2861,1569,471,471,107
VAIPE_P_422_1.jpg,3024,4032,1787,1883,592,555,107
VAIPE_P_422_1.jpg,3024,4032,930,1642,459,483,107
VAIPE_P_422_1.jpg,3024,4032,2511,447,785,761,107
VAIPE_P_422_1.jpg,3024,4032,1690,435,543,555,107
VAIPE_P_423_4.jpg,4032,3024,403,3020,502,520,107
VAIPE_P_423_4.jpg,4032,3024,1774,1667,448,394,107
VAIPE_P_423_4.jpg,4032,3024,1165,1649,484,466,107
VAIPE_P_423_4.jpg,4032,3024,1917,2437,538,636,107
VAIPE_P_423_4.jpg,4032,3024,1398,2679,502,771,107
VAIPE_P_423_4.jpg,4032,3024,466,1810,1308,914,107
VAIPE_P_417_4.jpg,3096,4128,1199,1582,544,556,107
VAIPE_P_417_4.jpg,3096,4128,1372,1088,544,297,107
VAIPE_P_417_4.jpg,3096,4128,1545,1347,346,334,107
VAIPE_P_417_4.jpg,3096,4128,1038,2175,358,346,107
VAIPE_P_417_4.jpg,3096,4128,1112,1310,358,334,107
VAIPE_P_417_4.jpg,3096,4128,840,1075,383,395,107
VAIPE_P_422_2.jpg,3024,4032,2115,305,421,520,107
VAIPE_P_422_2.jpg,3024,4032,1837,2267,502,556,107
VAIPE_P_422_2.jpg,3024,4032,1693,824,1084,968,107
VAIPE_P_422_2.jpg,3024,4032,538,869,708,771,107
VAIPE_P_422_2.jpg,3024,4032,3046,824,564,690,107
VAIPE_P_427_6.jpg,4032,3024,1270,2077,354,384,40
VAIPE_P_426_11.jpg,960,1280,302,361,193,171,64
VAIPE_P_426_11.jpg,960,1280,586,518,145,139,64
VAIPE_P_426_11.jpg,960,1280,705,373,108,105,46
VAIPE_P_426_11.jpg,960,1280,555,313,128,122,31
VAIPE_P_427_7.jpg,4032,3024,1139,2418,354,378,40
VAIPE_P_426_3.jpg,960,1280,617,327,102,102,12
VAIPE_P_427_3.jpg,4032,3024,1327,2121,347,347,40
VAIPE_P_426_15.jpg,960,1280,423,424,91,82,12
VAIPE_P_426_12.jpg,960,1280,796,594,128,131,64
VAIPE_P_426_12.jpg,960,1280,620,688,137,139,64
VAIPE_P_426_12.jpg,960,1280,410,512,102,94,31
VAIPE_P_426_12.jpg,960,1280,643,432,102,94,46
VAIPE_P_426_22.jpg,3024,4032,1855,1030,923,556,107
VAIPE_P_426_22.jpg,3024,4032,1900,1801,564,1147,107
VAIPE_P_426_22.jpg,3024,4032,2428,134,1174,788,107
VAIPE_P_426_22.jpg,3024,4032,1389,278,618,744,107
VAIPE_P_427_10.jpg,4032,3024,1352,2078,378,372,40
VAIPE_P_426_17.jpg,960,1280,378,259,114,117,12
VAIPE_P_426_10.jpg,960,1280,458,356,156,148,64
VAIPE_P_426_10.jpg,960,1280,299,566,85,80,46
VAIPE_P_426_10.jpg,960,1280,318,324,131,117,64
VAIPE_P_427_0.jpg,4032,3024,1334,2308,372,372,40
VAIPE_P_426_18.jpg,3024,4032,2025,376,403,744,107
VAIPE_P_426_18.jpg,3024,4032,2607,1380,573,564,107
VAIPE_P_426_18.jpg,3024,4032,1434,1917,529,556,107
VAIPE_P_426_18.jpg,3024,4032,2097,1926,609,627,107
VAIPE_P_427_8.jpg,4032,3024,1383,2128,273,608,87
VAIPE_P_427_2.jpg,4032,3024,966,2350,444,423,40
VAIPE_P_426_4.jpg,960,1280,446,373,102,105,12
VAIPE_P_426_6.jpg,960,1280,327,449,148,154,64
VAIPE_P_426_6.jpg,960,1280,674,353,128,137,64
VAIPE_P_426_6.jpg,960,1280,660,492,85,88,46
VAIPE_P_427_9.jpg,4032,3024,1166,2059,627,285,87
VAIPE_P_426_7.jpg,960,1280,1070,560,139,151,64
VAIPE_P_426_7.jpg,960,1280,364,347,134,142,64
VAIPE_P_426_7.jpg,960,1280,609,447,102,102,12
VAIPE_P_426_19.jpg,4032,3024,1505,1460,547,618,107
VAIPE_P_426_19.jpg,4032,3024,995,2115,502,600,107
VAIPE_P_426_19.jpg,4032,3024,1523,2446,609,627,107
VAIPE_P_426_19.jpg,4032,3024,305,2500,762,851,107
VAIPE_P_426_19.jpg,4032,3024,314,1210,718,986,107
VAIPE_P_427_11.jpg,4032,3024,1321,2177,341,341,40
VAIPE_P_427_4.jpg,4032,3024,1185,2450,502,292,87
VAIPE_P_427_4.jpg,4032,3024,2616,3596,261,267,40
VAIPE_P_427_1.jpg,4032,3024,1201,2164,323,341,40
VAIPE_P_426_5.jpg,960,1280,612,361,97,111,12
VAIPE_P_427_5.jpg,4032,3024,1148,2301,434,577,87
VAIPE_P_426_13.jpg,1280,960,378,663,108,108,64
VAIPE_P_426_13.jpg,1280,960,338,754,107,116,64
VAIPE_P_426_13.jpg,1280,960,340,501,100,100,31
VAIPE_P_426_13.jpg,1280,960,466,913,74,91,46
VAIPE_P_426_14.jpg,960,1280,649,302,68,71,46
VAIPE_P_426_14.jpg,960,1280,711,449,82,82,31
VAIPE_P_426_14.jpg,960,1280,488,447,100,108,64
VAIPE_P_426_14.jpg,960,1280,602,430,100,128,64
VAIPE_P_426_9.jpg,960,1280,575,543,77,77,46
VAIPE_P_426_9.jpg,960,1280,529,310,128,131,64
VAIPE_P_426_9.jpg,960,1280,596,455,114,102,64
VAIPE_P_426_8.jpg,960,1280,377,651,88,80,12
VAIPE_P_426_21.jpg,4032,3024,1456,2151,434,453,107
VAIPE_P_426_21.jpg,4032,3024,1072,2102,440,806,107
VAIPE_P_426_21.jpg,4032,3024,1344,1903,763,304,107
VAIPE_P_426_21.jpg,4032,3024,1394,1751,416,211,107
VAIPE_P_426_21.jpg,4032,3024,1406,1466,298,279,107
VAIPE_P_426_21.jpg,4032,3024,1189,1638,230,384,107
VAIPE_P_426_20.jpg,3024,4032,2366,1424,652,652,107
VAIPE_P_426_20.jpg,3024,4032,1473,2113,971,736,107
VAIPE_P_426_20.jpg,3024,4032,1654,229,628,592,107
VAIPE_P_426_20.jpg,3024,4032,881,1050,471,519,107
VAIPE_P_426_23.jpg,3024,4032,2577,1103,447,456,107
VAIPE_P_426_23.jpg,3024,4032,2046,1724,905,592,107
VAIPE_P_426_23.jpg,3024,4032,1349,1768,571,927,107
VAIPE_P_426_23.jpg,3024,4032,1210,1025,439,490,107
VAIPE_P_426_23.jpg,3024,4032,2046,483,572,751,107
VAIPE_P_426_16.jpg,960,1280,731,481,131,134,64
VAIPE_P_426_16.jpg,960,1280,759,290,131,125,64
VAIPE_P_426_16.jpg,960,1280,522,287,91,97,31
VAIPE_P_426_16.jpg,960,1280,477,523,74,88,46
VAIPE_P_428_4.jpg,4032,3024,1092,1805,279,273,4
VAIPE_P_428_4.jpg,4032,3024,875,2059,316,310,59
VAIPE_P_428_4.jpg,4032,3024,1216,2252,329,329,59
VAIPE_P_428_4.jpg,4032,3024,1830,1600,701,651,19
VAIPE_P_428_4.jpg,4032,3024,1396,1755,453,782,19
VAIPE_P_428_5.jpg,4032,3024,1557,1526,1086,490,19
VAIPE_P_428_5.jpg,4032,3024,1160,1439,447,465,59
VAIPE_P_428_5.jpg,4032,3024,775,1867,583,1228,19
VAIPE_P_428_5.jpg,4032,3024,1762,2035,465,422,59
VAIPE_P_428_5.jpg,4032,3024,1880,2382,366,363,4
VAIPE_P_428_14.jpg,4032,3024,1303,2289,316,310,59
VAIPE_P_428_14.jpg,4032,3024,1241,1507,242,236,4
VAIPE_P_428_14.jpg,4032,3024,1557,1483,428,589,19
VAIPE_P_428_14.jpg,4032,3024,893,1830,285,285,59
VAIPE_P_428_14.jpg,4032,3024,974,1582,540,490,19
VAIPE_P_427_12.jpg,3024,4032,2789,1147,435,483,107
VAIPE_P_427_12.jpg,3024,4032,2390,241,471,483,107
VAIPE_P_427_12.jpg,3024,4032,2028,1775,748,628,107
VAIPE_P_427_12.jpg,3024,4032,1690,1243,410,410,107
VAIPE_P_427_12.jpg,3024,4032,1762,567,398,398,107
VAIPE_P_427_12.jpg,3024,4032,1388,1750,700,845,107
VAIPE_P_428_1.jpg,4032,3024,1966,1836,1036,546,19
VAIPE_P_428_1.jpg,4032,3024,99,3201,608,583,59
VAIPE_P_428_1.jpg,4032,3024,1470,1997,912,837,19
VAIPE_P_428_1.jpg,4032,3024,1216,676,546,540,59
VAIPE_P_428_1.jpg,4032,3024,391,2246,385,391,4
VAIPE_P_428_8.jpg,4032,3024,1991,1656,509,496,59
VAIPE_P_428_8.jpg,4032,3024,434,2035,413,413,4
VAIPE_P_428_8.jpg,4032,3024,1669,1470,471,459,59
VAIPE_P_428_8.jpg,4032,3024,764,1396,967,581,19
VAIPE_P_428_8.jpg,4032,3024,1507,1880,585,946,19
VAIPE_P_428_19.jpg,4032,3024,1092,2128,639,744,19
VAIPE_P_428_19.jpg,4032,3024,986,1762,720,552,19
VAIPE_P_428_19.jpg,4032,3024,1861,1805,285,285,4
VAIPE_P_428_19.jpg,4032,3024,1768,2314,335,335,59
VAIPE_P_428_19.jpg,4032,3024,1036,1644,316,304,59
VAIPE_P_428_9.jpg,4032,3024,1408,2047,689,968,19
VAIPE_P_428_9.jpg,4032,3024,726,1867,769,788,19
VAIPE_P_428_9.jpg,4032,3024,1396,2004,372,378,59
VAIPE_P_428_9.jpg,4032,3024,1532,1452,403,372,59
VAIPE_P_428_9.jpg,4032,3024,887,1600,335,267,4
VAIPE_P_428_12.jpg,4032,3024,1296,2779,335,347,4
VAIPE_P_428_12.jpg,4032,3024,1644,2556,366,372,59
VAIPE_P_428_12.jpg,4032,3024,1117,2121,813,651,19
VAIPE_P_428_12.jpg,4032,3024,1104,1197,906,447,19
VAIPE_P_428_12.jpg,4032,3024,751,2922,360,428,59
VAIPE_P_428_18.jpg,4032,3024,992,1755,242,211,4
VAIPE_P_428_18.jpg,4032,3024,1191,2227,261,254,59
VAIPE_P_428_18.jpg,4032,3024,1408,1613,471,515,19
VAIPE_P_428_18.jpg,4032,3024,1129,1315,546,509,19
VAIPE_P_428_18.jpg,4032,3024,1334,2041,309,243,59
VAIPE_P_428_11.jpg,4032,3024,471,1389,633,850,19
VAIPE_P_428_11.jpg,4032,3024,1700,2109,360,335,4
VAIPE_P_428_11.jpg,4032,3024,1731,1644,391,347,59
VAIPE_P_428_11.jpg,4032,3024,1011,1613,403,862,19
VAIPE_P_428_11.jpg,4032,3024,2010,2252,406,366,59
VAIPE_P_428_16.jpg,4032,3024,2283,1861,465,1073,19
VAIPE_P_428_16.jpg,4032,3024,254,81,428,403,59
VAIPE_P_428_16.jpg,4032,3024,2140,881,887,639,19
VAIPE_P_428_16.jpg,4032,3024,1700,2283,440,447,4
VAIPE_P_428_16.jpg,4032,3024,0,1830,397,385,59
VAIPE_P_427_14.jpg,4032,3024,1332,2365,447,430,107
VAIPE_P_427_14.jpg,4032,3024,1243,1828,367,538,107
VAIPE_P_427_14.jpg,4032,3024,831,2034,483,358,107
VAIPE_P_427_14.jpg,4032,3024,608,2294,662,340,107
VAIPE_P_428_21.jpg,4032,3024,651,2183,354,347,59
VAIPE_P_428_21.jpg,4032,3024,961,1904,341,354,59
VAIPE_P_428_21.jpg,4032,3024,1476,1123,354,366,4
VAIPE_P_428_21.jpg,4032,3024,608,1321,434,794,19
VAIPE_P_428_21.jpg,4032,3024,261,1706,409,800,19
VAIPE_P_428_6.jpg,4032,3024,1048,2469,409,943,19
VAIPE_P_428_6.jpg,4032,3024,1123,2152,341,335,59
VAIPE_P_428_6.jpg,4032,3024,1389,2357,366,360,59
